date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:52	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:40%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:10:53	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:41%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:10:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:42%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-o-quy-ho-6-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-o-quy-ho-6-ngay-5-dem.html	(from https://hagiangopentour.com/)
10:10:55	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:43%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-o-quy-ho-6-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-o-quy-ho-6-ngay-5-dem.html	(from https://hagiangopentour.com/)
10:10:56	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:44%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	(from https://hagiangopentour.com/)
10:10:57	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:45%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	(from https://hagiangopentour.com/)
10:10:58	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:46%20GMT	https://hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:10:59	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:47%20GMT	https://hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:00	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:48%20GMT	https://hagiangopentour.com/tour-ha-giang-hoang-su-phi-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-hoang-su-phi-3-ngay-2-dem.html	(from https://hagiangopentour.com/)
10:11:01	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:49%20GMT	https://hagiangopentour.com/tour-ha-giang-hoang-su-phi-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-hoang-su-phi-3-ngay-2-dem.html	(from https://hagiangopentour.com/)
10:11:02	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:50%20GMT	https://hagiangopentour.com/tour-moc-chau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-moc-chau.html	(from https://hagiangopentour.com/)
10:11:03	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:51%20GMT	https://hagiangopentour.com/tour-moc-chau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-moc-chau.html	(from https://hagiangopentour.com/)
10:11:04	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:52%20GMT	https://hagiangopentour.com/tour-sapa.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa.html	(from https://hagiangopentour.com/)
10:11:05	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:53%20GMT	https://hagiangopentour.com/tour-sapa.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa.html	(from https://hagiangopentour.com/)
10:11:06	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:54%20GMT	https://hagiangopentour.com/tour-ninh-binh.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ninh-binh.html	(from https://hagiangopentour.com/)
10:11:07	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:55%20GMT	https://hagiangopentour.com/tour-ninh-binh.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ninh-binh.html	(from https://hagiangopentour.com/)
10:11:08	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:56%20GMT	https://hagiangopentour.com/tour-ha-long.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long.html	(from https://hagiangopentour.com/)
10:11:09	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:57%20GMT	https://hagiangopentour.com/tour-ha-long.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long.html	(from https://hagiangopentour.com/)
10:11:10	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:58%20GMT	https://hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:11	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:07:59%20GMT	https://hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:12	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:00%20GMT	https://hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	(from https://hagiangopentour.com/)
10:11:13	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:01%20GMT	https://hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	(from https://hagiangopentour.com/)
10:11:14	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:02%20GMT	https://hagiangopentour.com/ha-noi-city-full-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-city-full-day.html	(from https://hagiangopentour.com/)
10:11:15	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:03%20GMT	https://hagiangopentour.com/ha-noi-city-full-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-city-full-day.html	(from https://hagiangopentour.com/)
10:11:16	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:04%20GMT	https://hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	(from https://hagiangopentour.com/)
10:11:17	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:05%20GMT	https://hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	(from https://hagiangopentour.com/)
10:11:18	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:06%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:19	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:07%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:20	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:08%20GMT	https://hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:21	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:09%20GMT	https://hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:22	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:10%20GMT	https://hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	(from https://hagiangopentour.com/)
10:11:23	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:11%20GMT	https://hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	(from https://hagiangopentour.com/)
10:11:24	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:12%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:25	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:13%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	(from https://hagiangopentour.com/)
10:11:26	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:14%20GMT	https://hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:27	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:15%20GMT	https://hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:28	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:16%20GMT	https://hagiangopentour.com/du-lich-ha-long-1-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-long-1-ngay.html	(from https://hagiangopentour.com/)
10:11:29	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:17%20GMT	https://hagiangopentour.com/du-lich-ha-long-1-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-long-1-ngay.html	(from https://hagiangopentour.com/)
10:11:30	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:18%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	(from https://hagiangopentour.com/)
10:11:31	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:19%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	(from https://hagiangopentour.com/)
10:11:32	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:20%20GMT	https://hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	(from https://hagiangopentour.com/)
10:11:33	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:21%20GMT	https://hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	(from https://hagiangopentour.com/)
10:11:34	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:22%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:35	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:23%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:36	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:24%20GMT	https://hagiangopentour.com/tour-du-lich-tp-ho-chi-minh-ha-noi-city-ha-giang-hmong-village-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-tp-ho-chi-minh-ha-noi-city-ha-giang-hmong-village-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:37	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:25%20GMT	https://hagiangopentour.com/tour-du-lich-tp-ho-chi-minh-ha-noi-city-ha-giang-hmong-village-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-tp-ho-chi-minh-ha-noi-city-ha-giang-hmong-village-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:38	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:26%20GMT	https://hagiangopentour.com/tour-du-lich-moc-chau-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-moc-chau-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:39	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:27%20GMT	https://hagiangopentour.com/tour-du-lich-moc-chau-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-moc-chau-2-ngay-1-dem.html	(from https://hagiangopentour.com/)
10:11:40	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:28%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:29%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:30%20GMT	https://hagiangopentour.com/tour-mien-bac-ha-noi-ha-giang-ha-long-ninh-binh-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-mien-bac-ha-noi-ha-giang-ha-long-ninh-binh-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:31%20GMT	https://hagiangopentour.com/tour-mien-bac-ha-noi-ha-giang-ha-long-ninh-binh-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-mien-bac-ha-noi-ha-giang-ha-long-ninh-binh-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:32%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	(from https://hagiangopentour.com/)
10:11:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:33%20GMT	https://hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-dong-van-sapa-fansipan-4dem-4-ngay.html	(from https://hagiangopentour.com/)
10:11:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:34%20GMT	https://hagiangopentour.com/tour-noi-bai-ha-noi-ha-giang-moc-chau-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-noi-bai-ha-noi-ha-giang-moc-chau-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:47	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:35%20GMT	https://hagiangopentour.com/tour-noi-bai-ha-noi-ha-giang-moc-chau-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-noi-bai-ha-noi-ha-giang-moc-chau-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:48	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:36%20GMT	https://hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:49	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:08:37%20GMT	https://hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-noi-city-ha-giang-sapa-5-ngay-4-dem.html	(from https://hagiangopentour.com/)
10:11:50	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:08:38%20GMT	https://hagiangopentour.com/cho-thue-xe-jeep-tour-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-jeep-tour-ha-giang.html	(from https://hagiangopentour.com/)
10:11:51	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:08:39%20GMT	https://hagiangopentour.com/cho-thue-xe-may-tai-ha-giang-gia-re.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-may-tai-ha-giang-gia-re.8a.delayed	(from https://hagiangopentour.com/)
10:11:52	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:08:40%20GMT	https://hagiangopentour.com/cho-thue-xe-may-cao-cao-tai-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-may-cao-cao-tai-ha-giang.8b.delayed	(from https://hagiangopentour.com/)
10:11:53	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:08:41%20GMT	https://hagiangopentour.com/cho-thue-xe-o-to-4-cho-du-lich-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-o-to-4-cho-du-lich-ha-giang.8c.delayed	(from https://hagiangopentour.com/)
10:11:54	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:08:42%20GMT	https://hagiangopentour.com/cho-thue-xe-o-to-7-cho-du-lich-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-o-to-7-cho-du-lich-ha-giang.8d.delayed	(from https://hagiangopentour.com/)
